epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980705500,2024-11-07T12:58:25.500,58.860,0.671,-0.122,0.183
1730980705505,2024-11-07T12:58:25.505,58.865,0.549,-0.122,0.244
1730980705510,2024-11-07T12:58:25.510,58.870,0.549,-0.183,0.305
1730980705515,2024-11-07T12:58:25.515,58.875,0.732,-0.122,0.305
1730980705520,2024-11-07T12:58:25.520,58.880,0.549,-0.183,0.183
1730980705525,2024-11-07T12:58:25.525,58.885,0.549,-0.183,0.244
1730980705530,2024-11-07T12:58:25.530,58.890,0.732,-0.061,0.305
1730980705535,2024-11-07T12:58:25.535,58.895,0.732,-0.183,0.183
1730980705540,2024-11-07T12:58:25.540,58.900,0.671,-0.244,0.183
1730980705545,2024-11-07T12:58:25.545,58.905,0.549,-0.122,0.244
1730980705550,2024-11-07T12:58:25.550,58.910,0.488,-0.122,0.183
1730980705555,2024-11-07T12:58:25.555,58.915,0.549,-0.122,0.183
1730980705560,2024-11-07T12:58:25.560,58.920,0.549,-0.061,0.061
1730980705565,2024-11-07T12:58:25.565,58.925,0.671,-0.061,0.183
1730980705570,2024-11-07T12:58:25.570,58.930,0.549,-0.244,0.244
1730980705575,2024-11-07T12:58:25.575,58.935,0.610,-0.061,0.244
1730980705580,2024-11-07T12:58:25.580,58.940,0.610,-0.122,0.183
1730980705585,2024-11-07T12:58:25.585,58.945,0.732,-0.122,0.183
1730980705590,2024-11-07T12:58:25.590,58.950,0.793,-0.122,0.183
1730980705595,2024-11-07T12:58:25.595,58.955,0.610,-0.061,0.122
1730980705600,2024-11-07T12:58:25.600,58.960,0.549,-0.122,0.122
1730980705605,2024-11-07T12:58:25.605,58.965,0.610,-0.122,0.244
1730980705610,2024-11-07T12:58:25.610,58.970,0.671,-0.061,0.244
1730980705615,2024-11-07T12:58:25.615,58.975,0.671,-0.122,0.183
1730980705620,2024-11-07T12:58:25.620,58.980,0.610,-0.122,0.122
1730980705625,2024-11-07T12:58:25.625,58.985,0.671,-0.183,0.244
1730980705630,2024-11-07T12:58:25.630,58.990,0.610,-0.061,0.305
1730980705635,2024-11-07T12:58:25.635,58.995,0.610,-0.122,0.244
1730980705640,2024-11-07T12:58:25.640,59.000,0.732,-0.183,0.244
1730980705645,2024-11-07T12:58:25.645,59.005,0.610,-0.122,0.305
1730980705650,2024-11-07T12:58:25.650,59.010,0.549,-0.183,0.305
1730980705655,2024-11-07T12:58:25.655,59.015,0.610,-0.122,0.244
1730980705660,2024-11-07T12:58:25.660,59.020,0.610,-0.122,0.366
1730980705665,2024-11-07T12:58:25.665,59.025,0.488,-0.122,0.305
1730980705670,2024-11-07T12:58:25.670,59.030,0.549,0.000,0.183
1730980705675,2024-11-07T12:58:25.675,59.035,0.427,-0.061,0.183
1730980705680,2024-11-07T12:58:25.680,59.040,0.610,-0.183,0.244
1730980705685,2024-11-07T12:58:25.685,59.045,0.549,-0.122,0.244
1730980705690,2024-11-07T12:58:25.690,59.050,0.671,-0.122,0.305
1730980705695,2024-11-07T12:58:25.695,59.055,0.610,-0.183,0.305
1730980705700,2024-11-07T12:58:25.700,59.060,0.427,-0.061,0.244
1730980705705,2024-11-07T12:58:25.705,59.065,0.488,-0.122,0.244
1730980705710,2024-11-07T12:58:25.710,59.070,0.549,-0.183,0.244
1730980705715,2024-11-07T12:58:25.715,59.075,0.549,-0.061,0.305
1730980705720,2024-11-07T12:58:25.720,59.080,0.671,-0.122,0.244
1730980705725,2024-11-07T12:58:25.725,59.085,0.549,-0.122,0.305
1730980705730,2024-11-07T12:58:25.730,59.090,0.488,-0.122,0.122
1730980705735,2024-11-07T12:58:25.735,59.095,0.610,-0.122,0.122
1730980705740,2024-11-07T12:58:25.740,59.100,0.793,-0.244,0.244
1730980705745,2024-11-07T12:58:25.745,59.105,0.549,-0.122,0.244
1730980705750,2024-11-07T12:58:25.750,59.110,0.549,-0.122,0.183
1730980705755,2024-11-07T12:58:25.755,59.115,0.610,-0.183,0.183
1730980705760,2024-11-07T12:58:25.760,59.120,0.671,-0.122,0.305
1730980705765,2024-11-07T12:58:25.765,59.125,0.671,-0.122,0.305
1730980705770,2024-11-07T12:58:25.770,59.130,0.732,-0.183,0.305
1730980705775,2024-11-07T12:58:25.775,59.135,0.549,-0.183,0.183
1730980705780,2024-11-07T12:58:25.780,59.140,0.549,-0.183,0.305
1730980705785,2024-11-07T12:58:25.785,59.145,0.671,-0.122,0.366
1730980705790,2024-11-07T12:58:25.790,59.150,0.671,-0.061,0.183
1730980705795,2024-11-07T12:58:25.795,59.155,0.610,-0.183,0.244
1730980705800,2024-11-07T12:58:25.800,59.160,0.610,-0.122,0.183
1730980705805,2024-11-07T12:58:25.805,59.165,0.488,-0.122,0.244
1730980705810,2024-11-07T12:58:25.810,59.170,0.549,-0.061,0.366
1730980705815,2024-11-07T12:58:25.815,59.175,0.549,-0.183,0.305
1730980705820,2024-11-07T12:58:25.820,59.180,0.610,-0.122,0.122
1730980705825,2024-11-07T12:58:25.825,59.185,0.610,-0.183,0.244
1730980705830,2024-11-07T12:58:25.830,59.190,0.488,-0.183,0.122
1730980705835,2024-11-07T12:58:25.835,59.195,0.549,-0.122,0.183
1730980705840,2024-11-07T12:58:25.840,59.200,0.488,0.000,0.244
1730980705845,2024-11-07T12:58:25.845,59.205,0.427,-0.061,0.305
1730980705850,2024-11-07T12:58:25.850,59.210,0.427,-0.061,0.305
1730980705855,2024-11-07T12:58:25.855,59.215,0.549,-0.061,0.244
1730980705860,2024-11-07T12:58:25.860,59.220,0.671,-0.183,0.244
1730980705865,2024-11-07T12:58:25.865,59.225,0.488,-0.183,0.122
1730980705870,2024-11-07T12:58:25.870,59.230,0.671,-0.122,0.183
1730980705875,2024-11-07T12:58:25.875,59.235,0.610,-0.061,0.183
1730980705880,2024-11-07T12:58:25.880,59.240,0.610,-0.061,0.244
1730980705885,2024-11-07T12:58:25.885,59.245,0.610,-0.061,0.183
1730980705890,2024-11-07T12:58:25.890,59.250,0.671,-0.244,0.244
1730980705895,2024-11-07T12:58:25.895,59.255,0.610,-0.122,0.183
1730980705900,2024-11-07T12:58:25.900,59.260,0.671,0.000,0.122
1730980705905,2024-11-07T12:58:25.905,59.265,0.671,-0.122,0.183
1730980705910,2024-11-07T12:58:25.910,59.270,0.549,-0.183,0.244
1730980705915,2024-11-07T12:58:25.915,59.275,0.549,-0.122,0.305
1730980705920,2024-11-07T12:58:25.920,59.280,0.549,-0.061,0.244
1730980705925,2024-11-07T12:58:25.925,59.285,0.427,-0.122,0.183
1730980705930,2024-11-07T12:58:25.930,59.290,0.671,-0.183,0.183
1730980705935,2024-11-07T12:58:25.935,59.295,0.549,-0.061,0.183
1730980705940,2024-11-07T12:58:25.940,59.300,0.610,-0.061,0.183
1730980705945,2024-11-07T12:58:25.945,59.305,0.671,-0.061,0.183
1730980705950,2024-11-07T12:58:25.950,59.310,0.549,-0.122,0.244
1730980705955,2024-11-07T12:58:25.955,59.315,0.549,-0.183,0.122
1730980705960,2024-11-07T12:58:25.960,59.320,0.671,-0.122,0.305
1730980705965,2024-11-07T12:58:25.965,59.325,0.549,-0.061,0.244
1730980705970,2024-11-07T12:58:25.970,59.330,0.610,-0.183,0.244
1730980705975,2024-11-07T12:58:25.975,59.335,0.671,-0.244,0.244
1730980705980,2024-11-07T12:58:25.980,59.340,0.549,-0.183,0.305
1730980705985,2024-11-07T12:58:25.985,59.345,0.549,-0.061,0.366
1730980705990,2024-11-07T12:58:25.990,59.350,0.610,-0.122,0.244
1730980705995,2024-11-07T12:58:25.995,59.355,0.671,-0.244,0.183
1730980706000,2024-11-07T12:58:26.000,59.360,0.671,-0.122,0.244
1730980706005,2024-11-07T12:58:26.005,59.365,0.671,-0.183,0.305
1730980706010,2024-11-07T12:58:26.010,59.370,0.671,-0.183,0.244
1730980706015,2024-11-07T12:58:26.015,59.375,0.610,0.000,0.305
1730980706020,2024-11-07T12:58:26.020,59.380,0.671,-0.061,0.366
1730980706025,2024-11-07T12:58:26.025,59.385,0.671,-0.122,0.305
1730980706030,2024-11-07T12:58:26.030,59.390,0.427,-0.122,0.244
1730980706035,2024-11-07T12:58:26.035,59.395,0.549,-0.183,0.183
1730980706040,2024-11-07T12:58:26.040,59.400,0.610,0.000,0.244
1730980706045,2024-11-07T12:58:26.045,59.405,0.610,-0.061,0.305
1730980706050,2024-11-07T12:58:26.050,59.410,0.671,-0.122,0.366
1730980706055,2024-11-07T12:58:26.055,59.415,0.610,-0.122,0.244
1730980706060,2024-11-07T12:58:26.060,59.420,0.610,-0.122,0.244
1730980706065,2024-11-07T12:58:26.065,59.425,0.488,-0.122,0.244
1730980706070,2024-11-07T12:58:26.070,59.430,0.671,-0.183,0.183
1730980706075,2024-11-07T12:58:26.075,59.435,0.610,-0.183,0.122
1730980706080,2024-11-07T12:58:26.080,59.440,0.549,0.000,0.122
1730980706085,2024-11-07T12:58:26.085,59.445,0.671,-0.061,0.244
1730980706090,2024-11-07T12:58:26.090,59.450,0.366,-0.122,0.305
1730980706095,2024-11-07T12:58:26.095,59.455,0.488,-0.183,0.244
1730980706100,2024-11-07T12:58:26.100,59.460,0.610,-0.122,0.366
1730980706105,2024-11-07T12:58:26.105,59.465,0.610,-0.122,0.244
1730980706110,2024-11-07T12:58:26.110,59.470,0.793,-0.061,0.305
1730980706115,2024-11-07T12:58:26.115,59.475,0.671,-0.122,0.244
1730980706120,2024-11-07T12:58:26.120,59.480,0.610,-0.183,0.305
1730980706125,2024-11-07T12:58:26.125,59.485,0.793,-0.183,0.305
1730980706130,2024-11-07T12:58:26.130,59.490,0.427,-0.122,0.183
1730980706135,2024-11-07T12:58:26.135,59.495,0.488,-0.183,0.183
1730980706140,2024-11-07T12:58:26.140,59.500,0.549,-0.305,0.305
1730980706145,2024-11-07T12:58:26.145,59.505,0.610,-0.305,0.244
1730980706150,2024-11-07T12:58:26.150,59.510,0.610,-0.183,0.244
1730980706155,2024-11-07T12:58:26.155,59.515,0.610,-0.122,0.244
1730980706160,2024-11-07T12:58:26.160,59.520,0.488,-0.122,0.183
1730980706165,2024-11-07T12:58:26.165,59.525,0.549,-0.244,0.183
1730980706170,2024-11-07T12:58:26.170,59.530,0.671,-0.122,0.305
1730980706175,2024-11-07T12:58:26.175,59.535,0.671,-0.061,0.183
1730980706180,2024-11-07T12:58:26.180,59.540,0.671,-0.122,0.244
1730980706185,2024-11-07T12:58:26.185,59.545,0.671,-0.061,0.305
1730980706190,2024-11-07T12:58:26.190,59.550,0.610,-0.061,0.183
1730980706195,2024-11-07T12:58:26.195,59.555,0.671,-0.122,0.061
1730980706200,2024-11-07T12:58:26.200,59.560,0.549,0.000,0.122
1730980706205,2024-11-07T12:58:26.205,59.565,0.549,-0.122,0.244
1730980706210,2024-11-07T12:58:26.210,59.570,0.671,-0.183,0.244
1730980706215,2024-11-07T12:58:26.215,59.575,0.610,-0.183,0.183
1730980706220,2024-11-07T12:58:26.220,59.580,0.549,-0.122,0.244
1730980706225,2024-11-07T12:58:26.225,59.585,0.610,-0.183,0.305
1730980706230,2024-11-07T12:58:26.230,59.590,0.549,-0.122,0.244
1730980706235,2024-11-07T12:58:26.235,59.595,0.610,-0.244,0.183
1730980706240,2024-11-07T12:58:26.240,59.600,0.610,-0.183,0.122
1730980706245,2024-11-07T12:58:26.245,59.605,0.427,-0.122,0.305
1730980706250,2024-11-07T12:58:26.250,59.610,0.488,-0.122,0.305
1730980706255,2024-11-07T12:58:26.255,59.615,0.732,-0.122,0.305
1730980706260,2024-11-07T12:58:26.260,59.620,0.610,-0.183,0.244
1730980706265,2024-11-07T12:58:26.265,59.625,0.488,-0.122,0.183
1730980706270,2024-11-07T12:58:26.270,59.630,0.549,-0.122,0.183
1730980706275,2024-11-07T12:58:26.275,59.635,0.610,-0.122,0.183
1730980706280,2024-11-07T12:58:26.280,59.640,0.671,-0.061,0.244
1730980706285,2024-11-07T12:58:26.285,59.645,0.732,-0.122,0.244
1730980706290,2024-11-07T12:58:26.290,59.650,0.610,-0.122,0.244
1730980706295,2024-11-07T12:58:26.295,59.655,0.610,-0.183,0.183
1730980706300,2024-11-07T12:58:26.300,59.660,0.549,-0.244,0.244
1730980706305,2024-11-07T12:58:26.305,59.665,0.549,-0.183,0.305
1730980706310,2024-11-07T12:58:26.310,59.670,0.671,-0.122,0.244
1730980706315,2024-11-07T12:58:26.315,59.675,0.732,-0.122,0.183
1730980706320,2024-11-07T12:58:26.320,59.680,0.671,-0.122,0.183
1730980706325,2024-11-07T12:58:26.325,59.685,0.610,-0.061,0.244
1730980706330,2024-11-07T12:58:26.330,59.690,0.549,-0.183,0.305
1730980706335,2024-11-07T12:58:26.335,59.695,0.610,-0.122,0.244
1730980706340,2024-11-07T12:58:26.340,59.700,0.671,-0.122,0.305
1730980706345,2024-11-07T12:58:26.345,59.705,0.610,-0.061,0.366
1730980706350,2024-11-07T12:58:26.350,59.710,0.549,-0.183,0.244
1730980706355,2024-11-07T12:58:26.355,59.715,0.610,-0.183,0.244
1730980706360,2024-11-07T12:58:26.360,59.720,0.427,-0.183,0.244
1730980706365,2024-11-07T12:58:26.365,59.725,0.732,-0.122,0.183
1730980706370,2024-11-07T12:58:26.370,59.730,0.610,-0.122,0.244
1730980706375,2024-11-07T12:58:26.375,59.735,0.671,-0.183,0.244
1730980706380,2024-11-07T12:58:26.380,59.740,0.488,-0.122,0.305
1730980706385,2024-11-07T12:58:26.385,59.745,0.549,-0.122,0.244
1730980706390,2024-11-07T12:58:26.390,59.750,0.549,-0.183,0.244
1730980706395,2024-11-07T12:58:26.395,59.755,0.488,-0.183,0.244
1730980706400,2024-11-07T12:58:26.400,59.760,0.549,-0.183,0.244
1730980706405,2024-11-07T12:58:26.405,59.765,0.610,-0.061,0.244
1730980706410,2024-11-07T12:58:26.410,59.770,0.549,-0.122,0.244
1730980706415,2024-11-07T12:58:26.415,59.775,0.549,-0.122,0.305
1730980706420,2024-11-07T12:58:26.420,59.780,0.610,-0.122,0.244
1730980706425,2024-11-07T12:58:26.425,59.785,0.427,-0.122,0.244
1730980706430,2024-11-07T12:58:26.430,59.790,0.488,-0.122,0.183
1730980706435,2024-11-07T12:58:26.435,59.795,0.671,-0.122,0.183
1730980706440,2024-11-07T12:58:26.440,59.800,0.671,-0.122,0.183
1730980706445,2024-11-07T12:58:26.445,59.805,0.549,-0.244,0.183
1730980706450,2024-11-07T12:58:26.450,59.810,0.610,-0.183,0.122
1730980706455,2024-11-07T12:58:26.455,59.815,0.610,-0.061,0.183
1730980706460,2024-11-07T12:58:26.460,59.820,0.549,-0.061,0.244
1730980706465,2024-11-07T12:58:26.465,59.825,0.549,-0.183,0.183
1730980706470,2024-11-07T12:58:26.470,59.830,0.671,-0.244,0.244
1730980706475,2024-11-07T12:58:26.475,59.835,0.488,0.000,0.244
1730980706480,2024-11-07T12:58:26.480,59.840,0.488,-0.061,0.122
1730980706485,2024-11-07T12:58:26.485,59.845,0.610,-0.183,0.305
1730980706490,2024-11-07T12:58:26.490,59.850,0.549,-0.122,0.305
1730980706495,2024-11-07T12:58:26.495,59.855,0.610,0.000,0.244
1730980706500,2024-11-07T12:58:26.500,59.860,0.610,-0.122,0.244
1730980706505,2024-11-07T12:58:26.505,59.865,0.610,-0.183,0.183
1730980706510,2024-11-07T12:58:26.510,59.870,0.610,-0.122,0.305
1730980706515,2024-11-07T12:58:26.515,59.875,0.610,-0.122,0.244
1730980706520,2024-11-07T12:58:26.520,59.880,0.610,-0.183,0.244
1730980706525,2024-11-07T12:58:26.525,59.885,0.549,-0.244,0.244
1730980706530,2024-11-07T12:58:26.530,59.890,0.549,-0.244,0.244
1730980706535,2024-11-07T12:58:26.535,59.895,0.610,-0.183,0.183
1730980706540,2024-11-07T12:58:26.540,59.900,0.610,-0.122,0.183
1730980706545,2024-11-07T12:58:26.545,59.905,0.488,-0.061,0.183
1730980706550,2024-11-07T12:58:26.550,59.910,0.488,0.000,0.183
1730980706555,2024-11-07T12:58:26.555,59.915,0.610,-0.122,0.183
1730980706560,2024-11-07T12:58:26.560,59.920,0.610,-0.183,0.244
1730980706565,2024-11-07T12:58:26.565,59.925,0.732,-0.183,0.305
1730980706570,2024-11-07T12:58:26.570,59.930,0.610,0.000,0.183
1730980706575,2024-11-07T12:58:26.575,59.935,0.610,-0.061,0.183
1730980706580,2024-11-07T12:58:26.580,59.940,0.854,-0.183,0.183
1730980706585,2024-11-07T12:58:26.585,59.945,0.732,0.061,0.183
1730980706590,2024-11-07T12:58:26.590,59.950,0.549,0.061,0.122
1730980706595,2024-11-07T12:58:26.595,59.955,0.610,-0.061,0.122
1730980706600,2024-11-07T12:58:26.600,59.960,0.305,-0.244,0.183
1730980706605,2024-11-07T12:58:26.605,59.965,0.671,-0.305,0.244
1730980706610,2024-11-07T12:58:26.610,59.970,0.671,-0.122,0.183
1730980706615,2024-11-07T12:58:26.615,59.975,0.610,-0.244,0.244
1730980706620,2024-11-07T12:58:26.620,59.980,0.732,-0.244,0.305
1730980706625,2024-11-07T12:58:26.625,59.985,0.549,-0.122,0.305
1730980706630,2024-11-07T12:58:26.630,59.990,0.732,-0.244,0.305
1730980706635,2024-11-07T12:58:26.635,59.995,0.366,-0.122,0.244
1730980706640,2024-11-07T12:58:26.640,60.000,0.671,0.122,0.305
1730980706645,2024-11-07T12:58:26.645,60.005,0.671,0.061,0.305
1730980706650,2024-11-07T12:58:26.650,60.010,0.671,0.000,0.366
1730980706655,2024-11-07T12:58:26.655,60.015,0.671,0.000,0.183
1730980706660,2024-11-07T12:58:26.660,60.020,0.488,0.061,0.183
1730980706665,2024-11-07T12:58:26.665,60.025,0.488,0.061,0.183
1730980706670,2024-11-07T12:58:26.670,60.030,0.671,-0.122,0.061
1730980706675,2024-11-07T12:58:26.675,60.035,0.732,-0.183,0.122
1730980706680,2024-11-07T12:58:26.680,60.040,0.671,-0.244,0.183
1730980706685,2024-11-07T12:58:26.685,60.045,0.671,-0.183,0.061
1730980706690,2024-11-07T12:58:26.690,60.050,0.549,-0.183,0.061
1730980706695,2024-11-07T12:58:26.695,60.055,0.671,-0.305,0.183
1730980706700,2024-11-07T12:58:26.700,60.060,0.549,-0.244,0.244
1730980706705,2024-11-07T12:58:26.705,60.065,0.488,-0.244,0.244
1730980706710,2024-11-07T12:58:26.710,60.070,0.610,-0.122,0.183
1730980706715,2024-11-07T12:58:26.715,60.075,0.549,-0.061,0.183
1730980706720,2024-11-07T12:58:26.720,60.080,0.610,-0.061,0.244
1730980706725,2024-11-07T12:58:26.725,60.085,0.610,-0.061,0.183
1730980706730,2024-11-07T12:58:26.730,60.090,0.549,-0.122,0.122
1730980706735,2024-11-07T12:58:26.735,60.095,0.610,0.061,0.244
1730980706740,2024-11-07T12:58:26.740,60.100,0.488,0.000,0.305
1730980706745,2024-11-07T12:58:26.745,60.105,0.671,-0.183,0.183
1730980706750,2024-11-07T12:58:26.750,60.110,0.671,-0.183,0.305
1730980706755,2024-11-07T12:58:26.755,60.115,0.488,-0.122,0.244
1730980706760,2024-11-07T12:58:26.760,60.120,0.488,-0.244,0.183
1730980706765,2024-11-07T12:58:26.765,60.125,0.610,-0.183,0.305
1730980706770,2024-11-07T12:58:26.770,60.130,0.549,-0.244,0.305
1730980706775,2024-11-07T12:58:26.775,60.135,0.427,-0.183,0.183
1730980706780,2024-11-07T12:58:26.780,60.140,0.549,-0.183,0.183
1730980706785,2024-11-07T12:58:26.785,60.145,0.488,-0.183,0.305
1730980706790,2024-11-07T12:58:26.790,60.150,0.488,0.000,0.122
1730980706795,2024-11-07T12:58:26.795,60.155,0.427,0.000,0.183
1730980706800,2024-11-07T12:58:26.800,60.160,0.427,-0.122,0.244
1730980706805,2024-11-07T12:58:26.805,60.165,0.549,-0.061,0.122
1730980706810,2024-11-07T12:58:26.810,60.170,0.610,-0.061,0.305
1730980706815,2024-11-07T12:58:26.815,60.175,0.549,-0.122,0.183
1730980706820,2024-11-07T12:58:26.820,60.180,0.549,-0.122,0.183
1730980706825,2024-11-07T12:58:26.825,60.185,0.488,-0.122,0.183
1730980706830,2024-11-07T12:58:26.830,60.190,0.488,-0.122,0.183
1730980706835,2024-11-07T12:58:26.835,60.195,0.488,-0.061,0.183
1730980706840,2024-11-07T12:58:26.840,60.200,0.549,-0.122,0.183
1730980706845,2024-11-07T12:58:26.845,60.205,0.610,-0.183,0.183
1730980706850,2024-11-07T12:58:26.850,60.210,0.427,-0.244,0.244
1730980706855,2024-11-07T12:58:26.855,60.215,0.427,-0.183,0.244
1730980706860,2024-11-07T12:58:26.860,60.220,0.610,-0.183,0.183
1730980706865,2024-11-07T12:58:26.865,60.225,0.549,-0.244,0.183
1730980706870,2024-11-07T12:58:26.870,60.230,0.610,-0.061,0.305
1730980706875,2024-11-07T12:58:26.875,60.235,0.488,-0.061,0.244
1730980706880,2024-11-07T12:58:26.880,60.240,0.549,0.000,0.122
1730980706885,2024-11-07T12:58:26.885,60.245,0.732,0.000,0.244
1730980706890,2024-11-07T12:58:26.890,60.250,0.549,-0.061,0.305
1730980706895,2024-11-07T12:58:26.895,60.255,0.488,0.000,0.183
1730980706900,2024-11-07T12:58:26.900,60.260,0.671,0.000,0.183
1730980706905,2024-11-07T12:58:26.905,60.265,0.610,-0.122,0.244
1730980706910,2024-11-07T12:58:26.910,60.270,0.671,-0.122,0.183
1730980706915,2024-11-07T12:58:26.915,60.275,0.610,-0.122,0.244
1730980706920,2024-11-07T12:58:26.920,60.280,0.610,-0.244,0.305
1730980706925,2024-11-07T12:58:26.925,60.285,0.488,-0.244,0.244
1730980706930,2024-11-07T12:58:26.930,60.290,0.488,-0.183,0.244
1730980706935,2024-11-07T12:58:26.935,60.295,0.610,-0.244,0.244
1730980706940,2024-11-07T12:58:26.940,60.300,0.732,-0.244,0.305
1730980706945,2024-11-07T12:58:26.945,60.305,0.610,-0.244,0.305
1730980706950,2024-11-07T12:58:26.950,60.310,0.610,-0.244,0.244
1730980706955,2024-11-07T12:58:26.955,60.315,0.549,-0.061,0.183
1730980706960,2024-11-07T12:58:26.960,60.320,0.549,-0.061,0.244
1730980706965,2024-11-07T12:58:26.965,60.325,0.549,-0.122,0.183
1730980706970,2024-11-07T12:58:26.970,60.330,0.732,-0.122,0.183
1730980706975,2024-11-07T12:58:26.975,60.335,0.732,0.061,0.305
1730980706980,2024-11-07T12:58:26.980,60.340,0.610,0.183,0.305
1730980706985,2024-11-07T12:58:26.985,60.345,0.488,0.000,0.183
1730980706990,2024-11-07T12:58:26.990,60.350,0.549,-0.122,0.305
1730980706995,2024-11-07T12:58:26.995,60.355,0.610,-0.122,0.244
1730980707000,2024-11-07T12:58:27.000,60.360,0.610,-0.061,0.183
1730980707005,2024-11-07T12:58:27.005,60.365,0.610,-0.122,0.122
1730980707010,2024-11-07T12:58:27.010,60.370,0.732,-0.122,0.183
1730980707015,2024-11-07T12:58:27.015,60.375,0.488,-0.305,0.122
1730980707020,2024-11-07T12:58:27.020,60.380,0.488,-0.305,0.183
1730980707025,2024-11-07T12:58:27.025,60.385,0.610,-0.305,0.244
1730980707030,2024-11-07T12:58:27.030,60.390,0.671,-0.244,0.183
1730980707035,2024-11-07T12:58:27.035,60.395,0.610,-0.183,0.183
1730980707040,2024-11-07T12:58:27.040,60.400,0.671,-0.122,0.244
1730980707045,2024-11-07T12:58:27.045,60.405,0.427,0.000,0.244
1730980707050,2024-11-07T12:58:27.050,60.410,0.549,-0.183,0.244
1730980707055,2024-11-07T12:58:27.055,60.415,0.793,-0.061,0.183
1730980707060,2024-11-07T12:58:27.060,60.420,0.732,0.061,0.305
1730980707065,2024-11-07T12:58:27.065,60.425,0.671,-0.061,0.244
1730980707070,2024-11-07T12:58:27.070,60.430,0.732,0.061,0.183
1730980707075,2024-11-07T12:58:27.075,60.435,0.549,0.000,0.366
1730980707080,2024-11-07T12:58:27.080,60.440,0.549,-0.244,0.244
1730980707085,2024-11-07T12:58:27.085,60.445,0.488,-0.122,0.183
1730980707090,2024-11-07T12:58:27.090,60.450,0.610,-0.061,0.244
1730980707095,2024-11-07T12:58:27.095,60.455,0.549,-0.366,0.244
1730980707100,2024-11-07T12:58:27.100,60.460,0.671,-0.427,0.244
1730980707105,2024-11-07T12:58:27.105,60.465,0.610,-0.366,0.366
1730980707110,2024-11-07T12:58:27.110,60.470,0.549,-0.305,0.244
1730980707115,2024-11-07T12:58:27.115,60.475,0.732,-0.244,0.305
1730980707120,2024-11-07T12:58:27.120,60.480,0.366,-0.122,0.244
1730980707125,2024-11-07T12:58:27.125,60.485,0.549,-0.122,0.183
1730980707130,2024-11-07T12:58:27.130,60.490,0.488,-0.061,0.366
1730980707135,2024-11-07T12:58:27.135,60.495,0.488,0.305,0.244
1730980707140,2024-11-07T12:58:27.140,60.500,0.732,0.183,0.183
1730980707145,2024-11-07T12:58:27.145,60.505,0.732,0.061,0.244
1730980707150,2024-11-07T12:58:27.150,60.510,0.610,0.061,0.183
1730980707155,2024-11-07T12:58:27.155,60.515,0.610,-0.122,0.183
1730980707160,2024-11-07T12:58:27.160,60.520,0.610,-0.244,0.122
1730980707165,2024-11-07T12:58:27.165,60.525,0.610,-0.244,0.183
1730980707170,2024-11-07T12:58:27.170,60.530,0.610,-0.244,0.244
1730980707175,2024-11-07T12:58:27.175,60.535,0.549,-0.305,0.244
1730980707180,2024-11-07T12:58:27.180,60.540,0.610,-0.305,0.244
