epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1730980860167,2024-11-07T13:01:00.167,9.710,-0.202,-1.547,9.520
1730980860172,2024-11-07T13:01:00.172,9.715,3.384,2.660,10.644
1730980860177,2024-11-07T13:01:00.177,9.720,1.052,0.091,13.277
1730980860182,2024-11-07T13:01:00.182,9.725,-1.079,-2.851,15.023
1730980860187,2024-11-07T13:01:00.187,9.730,1.444,-0.514,16.082
1730980860192,2024-11-07T13:01:00.192,9.735,2.710,0.541,17.127
1730980860197,2024-11-07T13:01:00.197,9.740,0.907,-1.239,19.021
1730980860202,2024-11-07T13:01:00.202,9.745,0.922,-1.543,20.907
1730980860207,2024-11-07T13:01:00.207,9.750,1.829,-1.029,22.043
1730980860212,2024-11-07T13:01:00.212,9.755,1.772,-2.287,21.578
1730980860217,2024-11-07T13:01:00.217,9.760,2.329,-2.893,19.787
1730980860222,2024-11-07T13:01:00.222,9.765,3.159,-2.020,17.104
1730980860227,2024-11-07T13:01:00.227,9.770,3.540,-1.559,14.920
1730980860232,2024-11-07T13:01:00.232,9.775,2.633,-1.227,13.921
1730980860237,2024-11-07T13:01:00.237,9.780,1.707,-1.494,13.296
1730980860242,2024-11-07T13:01:00.242,9.785,1.559,-1.300,12.435
1730980860247,2024-11-07T13:01:00.247,9.790,4.322,1.524,15.042
1730980860252,2024-11-07T13:01:00.252,9.795,-0.682,-1.193,17.130
1730980860257,2024-11-07T13:01:00.257,9.800,-3.601,-6.044,13.430
1730980860262,2024-11-07T13:01:00.262,9.805,4.234,0.896,10.995
1730980860267,2024-11-07T13:01:00.267,9.810,6.120,2.161,11.185
1730980860272,2024-11-07T13:01:00.272,9.815,0.450,-2.637,13.083
1730980860277,2024-11-07T13:01:00.277,9.820,-0.724,-1.894,15.796
1730980860282,2024-11-07T13:01:00.282,9.825,0.724,-0.473,16.532
1730980860287,2024-11-07T13:01:00.287,9.830,0.324,-2.752,13.296
1730980860292,2024-11-07T13:01:00.292,9.835,2.229,0.537,11.879
1730980860297,2024-11-07T13:01:00.297,9.840,1.296,-0.297,10.149
1730980860302,2024-11-07T13:01:00.302,9.845,0.423,-0.400,9.726
1730980860307,2024-11-07T13:01:00.307,9.850,0.907,0.187,9.562
1730980860312,2024-11-07T13:01:00.312,9.855,0.152,-0.232,9.520
1730980860317,2024-11-07T13:01:00.317,9.860,0.191,-1.612,7.938
1730980860322,2024-11-07T13:01:00.322,9.865,2.412,0.610,7.683
1730980860327,2024-11-07T13:01:00.327,9.870,1.059,-0.979,7.340
1730980860332,2024-11-07T13:01:00.332,9.875,0.259,-1.803,6.227
1730980860337,2024-11-07T13:01:00.337,9.880,1.768,0.320,5.922
1730980860342,2024-11-07T13:01:00.342,9.885,1.452,-0.758,5.438
1730980860347,2024-11-07T13:01:00.347,9.890,1.227,-1.574,5.225
1730980860352,2024-11-07T13:01:00.352,9.895,1.639,-0.785,4.889
1730980860357,2024-11-07T13:01:00.357,9.900,1.101,-0.107,4.649
1730980860362,2024-11-07T13:01:00.362,9.905,0.671,0.575,4.996
1730980860367,2024-11-07T13:01:00.367,9.910,0.232,0.694,5.869
1730980860372,2024-11-07T13:01:00.372,9.915,0.267,0.499,7.519
1730980860377,2024-11-07T13:01:00.377,9.920,0.503,-0.503,8.609
1730980860382,2024-11-07T13:01:00.382,9.925,1.319,-0.762,9.596
1730980860387,2024-11-07T13:01:00.387,9.930,1.216,-0.812,10.583
1730980860392,2024-11-07T13:01:00.392,9.935,0.347,-1.128,10.514
1730980860397,2024-11-07T13:01:00.397,9.940,0.911,-0.297,10.191
1730980860402,2024-11-07T13:01:00.402,9.945,1.345,1.193,11.307
1730980860407,2024-11-07T13:01:00.407,9.950,-0.274,0.556,13.018
1730980860412,2024-11-07T13:01:00.412,9.955,-1.246,0.633,14.882
1730980860417,2024-11-07T13:01:00.417,9.960,-8.304,5.450,14.748
1730980860422,2024-11-07T13:01:00.422,9.965,-5.469,3.819,11.612
1730980860427,2024-11-07T13:01:00.427,9.970,6.616,-1.326,10.160
1730980860432,2024-11-07T13:01:00.432,9.975,2.771,-0.713,9.752
1730980860437,2024-11-07T13:01:00.437,9.980,0.499,-3.750,9.497
1730980860442,2024-11-07T13:01:00.442,9.985,-0.846,-0.118,8.037
1730980860447,2024-11-07T13:01:00.447,9.990,0.377,2.340,5.454
1730980860452,2024-11-07T13:01:00.452,9.995,0.255,2.771,4.832
1730980860457,2024-11-07T13:01:00.457,10.000,-0.313,-0.252,4.870
1730980860462,2024-11-07T13:01:00.462,10.005,0.046,-0.419,5.008
1730980860467,2024-11-07T13:01:00.467,10.010,0.819,0.252,5.198
1730980860472,2024-11-07T13:01:00.472,10.015,0.583,-0.713,5.743
1730980860477,2024-11-07T13:01:00.477,10.020,0.930,-1.159,6.654
1730980860482,2024-11-07T13:01:00.482,10.025,1.696,-1.482,7.092
1730980860487,2024-11-07T13:01:00.487,10.030,2.043,-1.677,7.576
1730980860492,2024-11-07T13:01:00.492,10.035,1.524,-1.658,7.805
1730980860497,2024-11-07T13:01:00.497,10.040,1.120,-0.857,7.759
1730980860502,2024-11-07T13:01:00.502,10.045,0.922,-0.370,7.595
1730980860507,2024-11-07T13:01:00.507,10.050,0.476,-0.541,6.993
1730980860512,2024-11-07T13:01:00.512,10.055,0.107,-0.964,5.072
1730980860517,2024-11-07T13:01:00.517,10.060,0.694,-0.194,2.473
1730980860522,2024-11-07T13:01:00.522,10.065,1.079,1.105,1.033
1730980860527,2024-11-07T13:01:00.527,10.070,0.069,0.964,0.229
1730980860532,2024-11-07T13:01:00.532,10.075,-0.282,0.739,0.107
1730980860537,2024-11-07T13:01:00.537,10.080,0.499,0.168,0.072
1730980860542,2024-11-07T13:01:00.542,10.085,0.903,-0.412,0.118
1730980860547,2024-11-07T13:01:00.547,10.090,1.338,-0.724,0.171
1730980860552,2024-11-07T13:01:00.552,10.095,1.341,-0.694,0.259
1730980860557,2024-11-07T13:01:00.557,10.100,1.216,-0.785,0.240
1730980860562,2024-11-07T13:01:00.562,10.105,1.151,-0.739,0.252
1730980860567,2024-11-07T13:01:00.567,10.110,1.357,-0.713,0.206
1730980860572,2024-11-07T13:01:00.572,10.115,1.159,-0.461,0.210
1730980860577,2024-11-07T13:01:00.577,10.120,0.777,-0.126,0.145
1730980860582,2024-11-07T13:01:00.582,10.125,0.404,0.171,0.267
1730980860587,2024-11-07T13:01:00.587,10.130,0.602,0.080,0.114
1730980860592,2024-11-07T13:01:00.592,10.135,0.396,0.111,0.267
1730980860597,2024-11-07T13:01:00.597,10.140,0.244,0.633,0.339
1730980860602,2024-11-07T13:01:00.602,10.145,0.221,1.002,0.633
1730980860607,2024-11-07T13:01:00.607,10.150,1.490,1.684,3.133
1730980860612,2024-11-07T13:01:00.612,10.155,-0.716,-1.845,4.794
1730980860617,2024-11-07T13:01:00.617,10.160,-0.057,-6.650,1.048
1730980860622,2024-11-07T13:01:00.622,10.165,5.084,1.056,-0.206
1730980860627,2024-11-07T13:01:00.627,10.170,2.290,2.801,0.313
1730980860632,2024-11-07T13:01:00.632,10.175,-3.190,-0.652,0.297
1730980860637,2024-11-07T13:01:00.637,10.180,-0.751,0.648,0.278
1730980860642,2024-11-07T13:01:00.642,10.185,2.203,1.311,0.320
1730980860647,2024-11-07T13:01:00.647,10.190,0.492,-1.315,0.335
1730980860652,2024-11-07T13:01:00.652,10.195,0.598,-2.260,0.282
1730980860657,2024-11-07T13:01:00.657,10.200,2.035,-0.556,0.278
1730980860662,2024-11-07T13:01:00.662,10.205,1.917,-1.018,0.678
1730980860667,2024-11-07T13:01:00.667,10.210,3.300,-0.499,3.822
1730980860672,2024-11-07T13:01:00.672,10.215,1.898,-1.429,8.537
1730980860677,2024-11-07T13:01:00.677,10.220,-2.557,-6.414,7.702
1730980860682,2024-11-07T13:01:00.682,10.225,1.139,-3.037,4.543
1730980860687,2024-11-07T13:01:00.687,10.230,4.726,1.341,1.970
1730980860692,2024-11-07T13:01:00.692,10.235,2.348,-2.031,0.522
1730980860697,2024-11-07T13:01:00.697,10.240,0.995,-3.712,0.305
1730980860702,2024-11-07T13:01:00.702,10.245,2.367,-2.180,0.358
1730980860707,2024-11-07T13:01:00.707,10.250,2.066,-1.810,0.286
1730980860712,2024-11-07T13:01:00.712,10.255,1.059,-2.054,0.156
1730980860717,2024-11-07T13:01:00.717,10.260,1.437,-1.665,0.187
1730980860722,2024-11-07T13:01:00.722,10.265,1.132,-0.770,0.366
1730980860727,2024-11-07T13:01:00.727,10.270,-0.103,0.274,0.267
1730980860732,2024-11-07T13:01:00.732,10.275,-0.877,1.307,0.305
1730980860737,2024-11-07T13:01:00.737,10.280,-0.541,1.582,0.347
1730980860742,2024-11-07T13:01:00.742,10.285,0.114,1.547,1.254
1730980860747,2024-11-07T13:01:00.747,10.290,2.218,2.923,6.361
1730980860752,2024-11-07T13:01:00.752,10.295,0.412,-0.499,13.125
1730980860757,2024-11-07T13:01:00.757,10.300,-3.468,-4.722,15.903
1730980860762,2024-11-07T13:01:00.762,10.305,0.168,-1.044,16.296
1730980860767,2024-11-07T13:01:00.767,10.310,3.830,0.446,16.376
1730980860772,2024-11-07T13:01:00.772,10.315,0.743,-2.614,16.200
1730980860777,2024-11-07T13:01:00.777,10.320,-0.133,-3.693,15.229
1730980860782,2024-11-07T13:01:00.782,10.325,1.764,-1.208,13.407
1730980860787,2024-11-07T13:01:00.787,10.330,1.734,-1.380,10.911
1730980860792,2024-11-07T13:01:00.792,10.335,-0.389,-2.603,7.256
1730980860797,2024-11-07T13:01:00.797,10.340,1.742,-2.492,3.369
1730980860802,2024-11-07T13:01:00.802,10.345,2.862,-1.627,0.678
1730980860807,2024-11-07T13:01:00.807,10.350,0.998,-0.549,-0.004
1730980860812,2024-11-07T13:01:00.812,10.355,1.292,-3.377,0.278
1730980860817,2024-11-07T13:01:00.817,10.360,0.065,-3.457,0.255
1730980860822,2024-11-07T13:01:00.822,10.365,2.157,-4.082,0.259
1730980860827,2024-11-07T13:01:00.827,10.370,2.096,-3.880,0.389
1730980860832,2024-11-07T13:01:00.832,10.375,2.046,-4.878,0.423
1730980860837,2024-11-07T13:01:00.837,10.380,1.540,-4.261,0.210
1730980860842,2024-11-07T13:01:00.842,10.385,1.890,-3.784,0.221
1730980860847,2024-11-07T13:01:00.847,10.390,1.932,-3.296,0.301
1730980860852,2024-11-07T13:01:00.852,10.395,0.957,-1.791,0.293
1730980860857,2024-11-07T13:01:00.857,10.400,1.463,-2.447,0.370
1730980860862,2024-11-07T13:01:00.862,10.405,1.181,-2.534,0.377
1730980860867,2024-11-07T13:01:00.867,10.410,1.738,-3.136,0.248
1730980860872,2024-11-07T13:01:00.872,10.415,1.951,-3.758,0.274
1730980860877,2024-11-07T13:01:00.877,10.420,2.500,-4.173,0.198
1730980860882,2024-11-07T13:01:00.882,10.425,3.037,-4.341,0.202
1730980860887,2024-11-07T13:01:00.887,10.430,2.797,-4.428,0.107
1730980860892,2024-11-07T13:01:00.892,10.435,2.980,-5.221,0.137
1730980860897,2024-11-07T13:01:00.897,10.440,3.559,-5.027,1.330
1730980860902,2024-11-07T13:01:00.902,10.445,5.526,-14.165,2.591
1730980860907,2024-11-07T13:01:00.907,10.450,0.339,-15.823,1.200
1730980860912,2024-11-07T13:01:00.912,10.455,0.423,0.286,0.271
1730980860917,2024-11-07T13:01:00.917,10.460,3.815,4.505,0.091
1730980860922,2024-11-07T13:01:00.922,10.465,1.048,-4.870,0.206
1730980860927,2024-11-07T13:01:00.927,10.470,-1.673,-6.856,0.290
1730980860932,2024-11-07T13:01:00.932,10.475,1.753,-1.368,0.293
1730980860937,2024-11-07T13:01:00.937,10.480,2.252,0.164,0.309
1730980860942,2024-11-07T13:01:00.942,10.485,-0.099,-1.955,0.606
1730980860947,2024-11-07T13:01:00.947,10.490,1.795,1.376,3.697
1730980860952,2024-11-07T13:01:00.952,10.495,7.260,2.542,12.778
1730980860957,2024-11-07T13:01:00.957,10.500,-2.477,-0.713,21.109
1730980860962,2024-11-07T13:01:00.962,10.505,-4.649,-6.395,24.676
1730980860967,2024-11-07T13:01:00.967,10.510,-0.404,-3.556,23.396
1730980860972,2024-11-07T13:01:00.972,10.515,3.079,4.005,21.208
1730980860977,2024-11-07T13:01:00.977,10.520,2.027,1.845,20.217
1730980860982,2024-11-07T13:01:00.982,10.525,-1.292,-4.032,18.567
1730980860987,2024-11-07T13:01:00.987,10.530,0.320,0.415,17.214
1730980860992,2024-11-07T13:01:00.992,10.535,2.229,1.905,15.621
1730980860997,2024-11-07T13:01:00.997,10.540,0.812,-1.871,14.242
1730980861002,2024-11-07T13:01:01.002,10.545,0.381,-0.252,13.731
1730980861007,2024-11-07T13:01:01.007,10.550,0.629,0.541,13.014
1730980861012,2024-11-07T13:01:01.012,10.555,0.671,-1.303,11.189
1730980861017,2024-11-07T13:01:01.017,10.560,1.372,0.926,10.655
1730980861022,2024-11-07T13:01:01.022,10.565,0.476,0.103,10.278
1730980861027,2024-11-07T13:01:01.027,10.570,0.865,-0.835,10.057
1730980861032,2024-11-07T13:01:01.032,10.575,-0.290,0.004,9.002
1730980861037,2024-11-07T13:01:01.037,10.580,-0.938,1.136,5.210
1730980861042,2024-11-07T13:01:01.042,10.585,2.896,4.409,2.435
1730980861047,2024-11-07T13:01:01.047,10.590,2.264,6.563,2.409
1730980861052,2024-11-07T13:01:01.052,10.595,0.503,4.497,4.783
1730980861057,2024-11-07T13:01:01.057,10.600,0.156,4.135,8.697
1730980861062,2024-11-07T13:01:01.062,10.605,-1.989,6.665,12.062
1730980861067,2024-11-07T13:01:01.067,10.610,-3.056,8.129,13.891
1730980861072,2024-11-07T13:01:01.072,10.615,-2.496,10.019,16.098
1730980861077,2024-11-07T13:01:01.077,10.620,-1.090,8.194,20.457
1730980861082,2024-11-07T13:01:01.082,10.625,-1.593,2.679,24.962
1730980861087,2024-11-07T13:01:01.087,10.630,-0.835,-0.598,28.312
1730980861092,2024-11-07T13:01:01.092,10.635,0.183,-1.174,30.038
1730980861097,2024-11-07T13:01:01.097,10.640,0.454,-2.721,30.366
1730980861102,2024-11-07T13:01:01.102,10.645,0.579,-2.195,29.497
1730980861107,2024-11-07T13:01:01.107,10.650,2.984,0.915,30.358
1730980861112,2024-11-07T13:01:01.112,10.655,1.303,-0.419,32.454
1730980861117,2024-11-07T13:01:01.117,10.660,-2.786,-3.449,32.287
1730980861122,2024-11-07T13:01:01.122,10.665,0.027,3.792,31.730
1730980861127,2024-11-07T13:01:01.127,10.670,2.508,4.444,29.882
1730980861132,2024-11-07T13:01:01.132,10.675,-3.034,-0.320,25.861
1730980861137,2024-11-07T13:01:01.137,10.680,-1.803,1.338,21.082
1730980861142,2024-11-07T13:01:01.142,10.685,0.732,5.335,15.179
1730980861147,2024-11-07T13:01:01.147,10.690,0.514,5.957,10.534
1730980861152,2024-11-07T13:01:01.152,10.695,1.048,6.684,10.213
1730980861157,2024-11-07T13:01:01.157,10.700,0.038,4.162,12.107
1730980861162,2024-11-07T13:01:01.162,10.705,-2.454,0.179,12.805
1730980861167,2024-11-07T13:01:01.167,10.710,-0.587,1.486,12.603
1730980861172,2024-11-07T13:01:01.172,10.715,1.669,3.014,13.167
1730980861177,2024-11-07T13:01:01.177,10.720,0.107,-0.286,13.639
1730980861182,2024-11-07T13:01:01.182,10.725,-0.606,-1.296,13.529
1730980861187,2024-11-07T13:01:01.187,10.730,1.075,1.029,13.068
1730980861192,2024-11-07T13:01:01.192,10.735,0.400,0.156,11.837
1730980861197,2024-11-07T13:01:01.197,10.740,-0.404,-1.174,9.421
1730980861202,2024-11-07T13:01:01.202,10.745,1.048,1.094,7.416
1730980861207,2024-11-07T13:01:01.207,10.750,1.932,0.819,6.864
1730980861212,2024-11-07T13:01:01.212,10.755,-1.117,-4.447,4.028
1730980861217,2024-11-07T13:01:01.217,10.760,-0.286,-0.922,0.164
1730980861222,2024-11-07T13:01:01.222,10.765,3.975,6.277,-0.133
1730980861227,2024-11-07T13:01:01.227,10.770,0.553,0.823,0.313
1730980861232,2024-11-07T13:01:01.232,10.775,-2.923,-2.938,0.347
1730980861237,2024-11-07T13:01:01.237,10.780,0.949,0.880,0.107
1730980861242,2024-11-07T13:01:01.242,10.785,2.218,1.791,0.023
1730980861247,2024-11-07T13:01:01.247,10.790,-0.476,-0.709,0.080
1730980861252,2024-11-07T13:01:01.252,10.795,-0.526,-0.072,0.175
1730980861257,2024-11-07T13:01:01.257,10.800,1.258,1.288,0.160
1730980861262,2024-11-07T13:01:01.262,10.805,0.682,0.362,0.202
1730980861267,2024-11-07T13:01:01.267,10.810,-0.316,0.362,0.171
1730980861272,2024-11-07T13:01:01.272,10.815,0.183,2.416,0.183
1730980861277,2024-11-07T13:01:01.277,10.820,0.381,2.511,0.244
1730980861282,2024-11-07T13:01:01.282,10.825,-0.503,1.658,0.232
1730980861287,2024-11-07T13:01:01.287,10.830,-0.514,2.599,0.213
1730980861292,2024-11-07T13:01:01.292,10.835,0.042,2.824,0.267
1730980861297,2024-11-07T13:01:01.297,10.840,-0.793,2.370,0.198
1730980861302,2024-11-07T13:01:01.302,10.845,-0.758,2.409,0.221
1730980861307,2024-11-07T13:01:01.307,10.850,-0.640,2.854,0.137
1730980861312,2024-11-07T13:01:01.312,10.855,-1.075,2.854,0.213
1730980861317,2024-11-07T13:01:01.317,10.860,-1.044,2.405,0.267
1730980861322,2024-11-07T13:01:01.322,10.865,-0.438,1.932,0.358
1730980861327,2024-11-07T13:01:01.327,10.870,0.004,1.040,0.313
1730980861332,2024-11-07T13:01:01.332,10.875,-0.252,1.063,0.278
1730980861337,2024-11-07T13:01:01.337,10.880,-0.560,1.825,0.366
1730980861342,2024-11-07T13:01:01.342,10.885,-0.549,1.959,0.358
1730980861347,2024-11-07T13:01:01.347,10.890,-0.774,1.784,0.503
1730980861352,2024-11-07T13:01:01.352,10.895,-0.636,1.631,0.655
1730980861357,2024-11-07T13:01:01.357,10.900,-0.198,1.383,0.431
1730980861362,2024-11-07T13:01:01.362,10.905,0.347,0.690,0.339
1730980861367,2024-11-07T13:01:01.367,10.910,0.259,0.088,0.236
1730980861372,2024-11-07T13:01:01.372,10.915,0.046,0.324,0.263
1730980861377,2024-11-07T13:01:01.377,10.920,0.461,0.339,0.290
1730980861382,2024-11-07T13:01:01.382,10.925,-0.103,0.633,0.225
1730980861387,2024-11-07T13:01:01.387,10.930,-0.141,0.591,0.442
1730980861392,2024-11-07T13:01:01.392,10.935,-0.488,0.983,0.514
1730980861397,2024-11-07T13:01:01.397,10.940,-0.579,0.998,0.362
1730980861402,2024-11-07T13:01:01.402,10.945,-0.370,0.793,0.351
1730980861407,2024-11-07T13:01:01.407,10.950,-0.076,0.484,0.389
1730980861412,2024-11-07T13:01:01.412,10.955,0.210,0.583,0.320
1730980861417,2024-11-07T13:01:01.417,10.960,-0.213,0.728,0.434
1730980861422,2024-11-07T13:01:01.422,10.965,-0.343,0.899,0.499
1730980861427,2024-11-07T13:01:01.427,10.970,-0.255,0.762,0.648
1730980861432,2024-11-07T13:01:01.432,10.975,0.221,2.329,2.435
1730980861437,2024-11-07T13:01:01.437,10.980,0.896,3.285,8.659
1730980861442,2024-11-07T13:01:01.442,10.985,-3.963,-2.534,9.947
1730980861447,2024-11-07T13:01:01.447,10.990,-2.732,-1.048,6.803
1730980861452,2024-11-07T13:01:01.452,10.995,3.674,5.770,6.955
1730980861457,2024-11-07T13:01:01.457,11.000,0.907,2.363,9.970
1730980861462,2024-11-07T13:01:01.462,11.005,-3.941,-3.152,12.134
1730980861467,2024-11-07T13:01:01.467,11.010,-0.244,-0.274,13.952
1730980861472,2024-11-07T13:01:01.472,11.015,2.199,2.226,14.634
1730980861477,2024-11-07T13:01:01.477,11.020,-0.076,-0.423,15.629
1730980861482,2024-11-07T13:01:01.482,11.025,-0.918,-1.764,16.490
1730980861487,2024-11-07T13:01:01.487,11.030,1.684,1.101,19.291
1730980861492,2024-11-07T13:01:01.492,11.035,0.072,1.597,23.487
1730980861497,2024-11-07T13:01:01.497,11.040,-0.785,-1.742,25.240
1730980861502,2024-11-07T13:01:01.502,11.045,-0.255,-1.010,24.291
1730980861507,2024-11-07T13:01:01.507,11.050,1.524,0.686,24.383
1730980861512,2024-11-07T13:01:01.512,11.055,-0.671,-0.728,23.838
1730980861517,2024-11-07T13:01:01.517,11.060,-0.606,-1.753,21.585
1730980861522,2024-11-07T13:01:01.522,11.065,2.081,1.212,21.178
1730980861527,2024-11-07T13:01:01.527,11.070,-0.461,-1.059,18.159
1730980861532,2024-11-07T13:01:01.532,11.075,0.758,0.305,16.646
1730980861537,2024-11-07T13:01:01.537,11.080,1.433,1.673,17.157
1730980861542,2024-11-07T13:01:01.542,11.085,-1.040,-2.374,14.768
1730980861547,2024-11-07T13:01:01.547,11.090,0.225,-0.530,12.641
1730980861552,2024-11-07T13:01:01.552,11.095,1.227,1.086,10.438
1730980861557,2024-11-07T13:01:01.557,11.100,-0.568,-1.090,7.077
1730980861562,2024-11-07T13:01:01.562,11.105,0.636,0.610,5.526
1730980861567,2024-11-07T13:01:01.567,11.110,1.292,1.128,5.297
1730980861572,2024-11-07T13:01:01.572,11.115,-0.579,-1.189,4.596
1730980861577,2024-11-07T13:01:01.577,11.120,-0.358,-0.998,2.252
1730980861582,2024-11-07T13:01:01.582,11.125,1.601,1.376,0.347
1730980861587,2024-11-07T13:01:01.587,11.130,0.998,0.922,0.107
1730980861592,2024-11-07T13:01:01.592,11.135,-0.644,-0.968,0.328
1730980861597,2024-11-07T13:01:01.597,11.140,0.297,-0.175,0.301
1730980861602,2024-11-07T13:01:01.602,11.145,1.033,0.747,0.210
1730980861607,2024-11-07T13:01:01.607,11.150,0.225,-0.210,0.152
1730980861612,2024-11-07T13:01:01.612,11.155,0.370,-0.305,0.274
1730980861617,2024-11-07T13:01:01.617,11.160,0.907,0.335,0.263
1730980861622,2024-11-07T13:01:01.622,11.165,0.495,0.034,0.301
1730980861627,2024-11-07T13:01:01.627,11.170,0.286,-0.282,0.259
1730980861632,2024-11-07T13:01:01.632,11.175,0.568,0.145,0.221
1730980861637,2024-11-07T13:01:01.637,11.180,0.629,0.008,0.309
1730980861642,2024-11-07T13:01:01.642,11.185,0.511,-0.320,0.164
1730980861647,2024-11-07T13:01:01.647,11.190,0.640,-0.080,0.213
1730980861652,2024-11-07T13:01:01.652,11.195,0.755,-0.030,0.274
1730980861657,2024-11-07T13:01:01.657,11.200,0.534,-0.152,0.255
1730980861662,2024-11-07T13:01:01.662,11.205,0.591,-0.030,0.217
1730980861667,2024-11-07T13:01:01.667,11.210,0.793,-0.072,0.236
1730980861672,2024-11-07T13:01:01.672,11.215,0.713,-0.126,0.351
1730980861677,2024-11-07T13:01:01.677,11.220,0.678,-0.065,0.469
1730980861682,2024-11-07T13:01:01.682,11.225,6.067,6.162,10.495
1730980861687,2024-11-07T13:01:01.687,11.230,1.010,2.656,27.130
1730980861692,2024-11-07T13:01:01.692,11.235,-16.982,-21.071,14.977
1730980861697,2024-11-07T13:01:01.697,11.240,2.336,1.307,7.957
1730980861702,2024-11-07T13:01:01.702,11.245,17.915,20.556,12.858
1730980861707,2024-11-07T13:01:01.707,11.250,-1.822,-2.713,16.654
1730980861712,2024-11-07T13:01:01.712,11.255,-13.712,-16.216,16.181
1730980861717,2024-11-07T13:01:01.717,11.260,3.651,3.236,17.546
1730980861722,2024-11-07T13:01:01.722,11.265,9.150,10.389,19.078
1730980861727,2024-11-07T13:01:01.727,11.270,-3.502,-5.099,18.201
1730980861732,2024-11-07T13:01:01.732,11.275,-4.143,-5.354,18.567
1730980861737,2024-11-07T13:01:01.737,11.280,4.245,5.065,21.082
1730980861742,2024-11-07T13:01:01.742,11.285,1.441,1.319,22.245
1730980861747,2024-11-07T13:01:01.747,11.290,-3.693,-5.332,21.101
1730980861752,2024-11-07T13:01:01.752,11.295,1.105,-1.082,19.024
1730980861757,2024-11-07T13:01:01.757,11.300,4.078,3.971,19.566
1730980861762,2024-11-07T13:01:01.762,11.305,-0.179,-0.522,20.854
1730980861767,2024-11-07T13:01:01.767,11.310,-2.252,-2.854,21.280
1730980861772,2024-11-07T13:01:01.772,11.315,1.075,0.050,20.934
1730980861777,2024-11-07T13:01:01.777,11.320,1.860,0.903,20.232
1730980861782,2024-11-07T13:01:01.782,11.325,0.796,0.675,22.893
1730980861787,2024-11-07T13:01:01.787,11.330,-0.579,-1.322,25.019
1730980861792,2024-11-07T13:01:01.792,11.335,-0.415,-1.067,26.284
1730980861797,2024-11-07T13:01:01.797,11.340,-0.373,-1.216,24.680
1730980861802,2024-11-07T13:01:01.802,11.345,0.595,-0.896,21.151
1730980861807,2024-11-07T13:01:01.807,11.350,3.289,2.260,21.349
1730980861812,2024-11-07T13:01:01.812,11.355,0.899,0.008,23.266
1730980861817,2024-11-07T13:01:01.817,11.360,-2.146,-3.872,22.515
1730980861822,2024-11-07T13:01:01.822,11.365,0.545,-0.793,20.046
1730980861827,2024-11-07T13:01:01.827,11.370,2.980,2.325,18.998
1730980861832,2024-11-07T13:01:01.832,11.375,0.091,-0.587,19.013
1730980861837,2024-11-07T13:01:01.837,11.380,-1.300,-2.431,18.049
1730980861842,2024-11-07T13:01:01.842,11.385,1.250,0.545,16.921
1730980861847,2024-11-07T13:01:01.847,11.390,2.553,1.997,17.889
1730980861852,2024-11-07T13:01:01.852,11.395,-0.583,-1.261,18.544
